order_id,customer_id,subproduct_id,quantity,unit_price,discount_amount,shipping_cost,total_amount,payment_id,order_date,status_id,employee_id,city_id
2308,83,99,3,195165,19516,25000,551947,7,2024-01-03,1,14,25
2309,1224,79,1,836915,41845,10000,805070,7,2025-02-16,2,67,1
2310,30,91,1,225165,0,30000,255165,2,2024-07-07,4,2,13
2311,24,499,1,1184592,0,20000,1204592,11,2026-06-20,4,39,21
2312,417,320,2,175454,0,15000,365908,12,2024-12-07,4,46,1
2313,2180,194,2,80278,0,20000,180556,8,2024-10-31,4,23,19
2314,1615,437,2,1003839,0,25000,2032678,9,2026-05-03,3,67,4
2315,1568,319,2,135454,13545,30000,273818,4,2023-05-21,2,3,16
2316,2475,33,1,761327,0,15000,776327,7,2026-05-02,5,36,21
2317,1395,4,1,303478,0,20000,323478,5,2024-05-28,4,46,12
2318,2500,49,2,1009429,151414,20000,1736030,1,2023-09-12,2,4,5
2319,2020,387,1,1033936,0,20000,1053936,4,2023-12-30,2,64,9
2320,1748,332,1,1187247,0,10000,1197247,7,2024-03-30,6,6,18
2321,2397,50,1,1039429,0,15000,1054429,3,2024-11-10,2,22,29
2322,1500,267,2,217829,0,15000,450658,10,2025-05-06,5,60,22
2323,1251,379,1,1099326,0,25000,1124326,5,2024-01-24,4,19,8
2324,243,389,3,1073936,214787,0,2577447,10,2025-05-11,4,59,7
2325,1914,262,4,237829,11891,0,903752,12,2023-11-17,3,32,27
2326,1585,298,1,165454,0,25000,190454,2,2023-08-23,4,26,10
2327,1504,430,1,748998,0,30000,778998,3,2025-06-08,7,47,18
2328,710,439,1,1013839,50691,10000,973148,11,2024-08-13,4,74,18
2329,686,194,2,80278,0,15000,175556,10,2024-01-11,5,25,22
2330,2445,327,4,1177247,0,15000,4723988,9,2026-01-06,5,73,16
2331,638,334,1,1167247,116724,15000,1065523,6,2023-12-09,5,23,16
2332,1110,456,1,362900,36290,15000,341610,3,2026-05-06,3,66,27
2333,1365,447,1,1003839,0,20000,1023839,7,2025-11-16,4,45,26
2334,239,216,1,995325,0,0,995325,11,2025-07-18,2,10,2
2335,920,529,1,89707,0,30000,119707,5,2024-05-17,5,23,27
2336,1235,295,2,202494,0,15000,419988,6,2023-05-31,3,59,5
2337,2310,519,2,59707,0,25000,144414,9,2024-08-13,3,26,23
2338,521,371,1,1079326,53966,10000,1035360,4,2026-02-24,1,44,25
2339,1392,178,5,572301,28615,0,2718430,11,2024-05-24,4,37,5
2340,1721,22,4,781327,78132,25000,2837780,11,2025-02-16,5,73,12
2341,1048,482,1,465632,0,20000,485632,7,2023-11-07,5,14,23
2342,2235,48,2,1029429,0,0,2058858,1,2023-02-05,5,21,1
2343,421,144,1,1277879,0,15000,1292879,2,2024-01-03,2,54,6
2344,2098,230,1,1199215,0,25000,1224215,5,2026-05-06,3,13,4
2345,519,169,1,552301,0,30000,582301,12,2024-06-20,2,17,8
2346,1209,271,1,202494,20249,0,182245,1,2023-08-22,3,35,5
2347,511,403,1,1043936,104393,20000,959543,1,2024-10-21,4,11,2
2348,1446,103,1,1138263,113826,25000,1049437,4,2023-09-13,3,23,19
2349,779,346,1,1147247,57362,20000,1109885,1,2025-03-16,4,27,27
2350,1585,193,1,70278,0,20000,90278,8,2024-01-29,1,32,10
2351,821,103,1,1138263,0,15000,1153263,9,2023-12-27,2,61,19
2352,663,391,1,1063936,0,10000,1073936,5,2025-06-14,3,3,28
2353,954,15,2,283478,42521,25000,506914,10,2026-04-09,3,11,26
2354,1529,13,1,293478,14673,20000,298805,7,2026-05-13,6,73,8
2355,2486,223,2,1179215,0,25000,2383430,2,2026-03-16,8,73,26
2356,2302,472,1,372900,0,10000,382900,11,2024-08-17,2,11,5
2357,36,37,1,791327,0,15000,806327,8,2026-05-10,3,42,16
2358,1624,223,4,1179215,58960,10000,4491020,4,2025-11-30,3,22,20
2359,141,134,2,1417646,141764,20000,2571764,9,2025-08-27,7,56,4
2360,1512,276,1,222494,0,20000,242494,2,2025-12-27,2,8,15
2361,1453,87,1,235165,35274,15000,214891,4,2025-04-09,5,52,3
2362,1189,206,1,1035325,51766,15000,998559,2,2025-01-14,3,6,7
2363,226,148,1,1297879,129787,0,1168092,11,2024-02-24,4,70,20
2364,1355,393,2,1073936,161090,10000,1835692,9,2026-03-30,8,39,15
2365,1048,165,1,562301,0,25000,587301,6,2024-02-22,3,22,23
2366,692,354,2,1069326,53466,0,2031720,11,2023-07-27,3,1,19
2367,2098,111,2,1138263,0,0,2276526,12,2026-07-03,4,75,4
2368,1299,128,3,1427646,0,30000,4312938,1,2023-08-25,2,46,16
2369,2288,358,1,1099326,0,30000,1129326,5,2023-05-03,2,62,21
2370,1118,166,5,542301,54230,10000,2450355,5,2026-07-12,5,10,19
2371,704,422,1,550089,0,15000,565089,12,2024-01-10,4,29,4
2372,731,293,1,192494,9624,0,182870,3,2026-03-23,5,33,3
2373,2200,86,1,205165,0,10000,215165,4,2023-02-23,3,74,19
2374,2163,346,3,1147247,0,20000,3461741,7,2025-03-30,5,65,9
2375,79,101,2,1148263,0,10000,2306526,7,2023-12-29,2,50,22
2376,1064,164,3,582301,0,25000,1771903,1,2023-09-09,5,21,22
2377,2491,480,2,465632,0,25000,956264,4,2023-01-17,3,46,19
2378,1304,80,1,846915,42345,30000,834570,2,2023-07-27,2,57,5
2379,555,359,4,1079326,0,20000,4337304,1,2023-04-23,4,69,1
2380,211,316,4,175454,0,20000,721816,6,2025-03-08,5,71,4
2381,738,377,1,1059326,0,20000,1079326,11,2025-08-01,2,15,6
2382,944,246,1,207829,0,10000,217829,3,2024-10-24,6,44,13
2383,2357,426,1,1118346,0,0,1118346,4,2025-02-22,2,9,25
2384,1462,94,2,235165,0,25000,495330,9,2023-07-25,3,39,9
2385,578,423,2,510089,0,0,1020178,4,2023-11-20,3,3,5
2386,121,212,2,1035325,0,30000,2100650,4,2026-04-29,4,10,14
2387,1561,351,1,1157247,115724,20000,1061523,4,2024-12-29,4,52,2
2388,1716,201,1,1025325,51266,15000,989059,9,2024-09-18,2,18,2
2389,571,333,2,1187247,0,25000,2399494,12,2024-03-11,4,24,14
2390,1831,217,2,995325,99532,15000,1806586,8,2026-05-04,7,41,25
2391,983,227,1,1179215,0,30000,1209215,1,2026-01-30,4,50,23
2392,27,444,1,1013839,0,10000,1023839,12,2024-08-25,6,10,29
2393,1151,42,1,999429,49971,20000,969458,1,2024-10-24,4,58,24
2394,60,110,1,1108263,0,20000,1128263,4,2024-11-15,4,35,25
2395,472,259,1,247829,0,30000,277829,7,2026-03-15,3,51,2
2396,1694,305,1,145454,0,30000,175454,7,2024-02-16,1,34,17
2397,1167,208,1,995325,99532,25000,920793,8,2024-10-03,4,56,17
2398,1253,400,1,1043936,0,20000,1063936,7,2025-09-07,4,25,29
2399,365,239,1,1189215,0,20000,1209215,9,2023-01-10,4,71,23
2400,388,464,1,372900,18645,30000,384255,2,2023-10-04,5,73,29
2401,289,304,3,145454,0,25000,461362,9,2025-02-27,1,46,14
2402,1263,471,1,382900,0,20000,402900,4,2023-09-02,5,70,10
2403,2389,335,5,1167247,0,20000,5856235,7,2024-08-02,1,66,1
2404,646,514,1,49707,0,30000,79707,5,2024-01-12,3,11,28
2405,2317,390,1,1063936,0,25000,1088936,4,2023-01-23,2,21,26
2406,1851,541,2,595602,29780,0,1131644,1,2024-11-21,3,25,7
2407,912,293,2,192494,19249,30000,376490,12,2023-04-23,5,10,3
2408,754,51,1,1039429,0,0,1039429,11,2023-06-10,5,18,21
2409,2164,372,2,1069326,53466,30000,2061720,2,2024-04-24,5,18,10
2410,632,37,1,791327,0,10000,801327,4,2026-04-28,1,32,14
2411,2267,154,1,1307879,0,0,1307879,2,2025-01-31,2,31,3
2412,2387,510,3,1184592,59229,10000,3386089,11,2026-07-07,4,59,26
2413,645,450,2,983839,49191,20000,1889296,9,2026-05-17,8,21,9
2414,1604,8,2,303478,0,10000,616956,7,2024-05-18,2,53,17
2415,427,312,1,155454,7772,25000,172682,8,2024-11-04,3,35,12
2416,97,413,1,1243713,0,20000,1263713,5,2024-02-10,4,72,27
2417,1224,127,2,1417646,70882,10000,2703528,10,2026-07-26,1,66,1
2418,258,214,1,1035325,0,25000,1060325,11,2023-06-12,3,28,18
2419,491,297,4,155454,23318,30000,558544,2,2026-04-13,4,57,14
2420,1681,256,4,207829,0,30000,861316,1,2026-04-25,3,59,25
2421,2341,348,1,1157247,57862,15000,1114385,3,2024-07-26,2,57,19
2422,2420,171,2,552301,110460,0,883682,9,2023-07-18,2,36,21
2423,1081,115,3,1118263,111826,0,3019311,10,2026-08-23,4,28,4
2424,733,280,3,232494,0,0,697482,11,2025-04-16,6,55,24
2425,544,247,2,237829,0,20000,495658,12,2024-04-21,1,41,7
2426,1206,79,1,836915,41845,20000,815070,3,2025-09-15,6,54,6
2427,2462,275,1,222494,11124,10000,221370,9,2024-11-16,3,27,20
2428,1434,86,3,205165,0,15000,630495,2,2025-12-14,4,16,7
2429,1159,285,2,212494,10624,25000,428740,8,2025-04-22,3,14,24
2430,699,61,3,836915,0,0,2510745,10,2024-01-25,5,13,9
2431,2136,350,2,1187247,0,25000,2399494,2,2024-11-24,3,16,26
2432,385,293,1,192494,0,10000,202494,6,2023-04-19,5,32,28
2433,2426,407,2,1043936,0,0,2087872,1,2024-11-22,5,69,7
2434,576,249,1,237829,0,0,237829,7,2023-08-21,3,51,12
2435,586,464,1,372900,55935,25000,341965,9,2023-04-11,2,72,2
2436,1125,480,2,465632,46563,0,838138,10,2026-02-12,4,26,18
2437,941,315,1,135454,13545,30000,151909,2,2025-12-25,1,2,16
2438,1047,486,1,455632,0,30000,485632,3,2026-08-20,4,67,26
2439,387,221,1,1179215,0,30000,1209215,9,2023-12-04,3,23,10
2440,379,309,2,175454,0,15000,365908,5,2024-09-29,5,49,5
2441,1903,546,2,555602,27780,10000,1065644,10,2026-03-07,5,53,17
2442,1231,17,3,263478,0,25000,815434,9,2024-03-28,4,29,12
2443,1134,369,1,1079326,0,0,1079326,2,2024-05-20,4,12,28
2444,180,220,1,1035325,103532,20000,951793,1,2024-02-10,1,50,17
2445,1589,412,2,1212030,0,20000,2444060,12,2023-08-06,3,69,21
2446,127,535,1,555602,0,25000,580602,2,2023-10-05,6,66,3
2447,2190,399,2,1033936,0,10000,2077872,5,2023-08-05,5,33,9
2448,1338,379,1,1099326,0,20000,1119326,3,2023-04-25,5,11,21
2449,2338,420,3,1065563,106556,10000,2887021,10,2024-03-31,1,10,21
2450,32,280,2,232494,0,0,464988,12,2025-04-15,4,21,13
2451,280,30,1,761327,0,30000,791327,7,2024-02-01,5,68,17
2452,995,449,1,993839,0,25000,1018839,6,2025-02-08,4,66,18
2453,209,313,1,145454,0,30000,175454,3,2024-05-27,4,54,14
2454,1591,355,1,1079326,53966,0,1025360,6,2024-10-12,4,51,15
2455,1719,469,1,392900,39290,0,353610,2,2025-03-09,7,18,8
2456,2025,19,1,263478,0,30000,293478,9,2023-03-21,3,73,29
2457,1505,433,1,1023839,0,20000,1043839,12,2024-01-28,2,44,27
2458,1414,472,1,372900,18645,0,354255,4,2023-10-09,5,25,16
2459,2488,526,2,49707,0,25000,124414,9,2024-12-12,3,56,23
2460,2116,196,3,70278,0,10000,220834,3,2026-07-25,3,21,7
2461,2470,508,2,1174592,0,10000,2359184,2,2026-04-28,5,1,4
2462,985,225,4,1179215,0,0,4716860,5,2023-05-13,4,1,18
2463,1013,502,4,1174592,58729,15000,4478452,12,2023-04-08,4,73,23
2464,435,312,1,155454,0,20000,175454,1,2023-02-02,3,19,10
2465,1844,501,1,1174592,0,25000,1199592,1,2024-12-21,3,19,20
2466,2466,8,1,303478,0,20000,323478,2,2025-08-02,4,77,26
2467,457,529,3,89707,8970,15000,257211,9,2026-03-24,4,25,24
2468,546,419,2,1085563,108556,0,1954014,4,2025-02-18,3,50,18
2469,1946,69,1,876915,175383,20000,721532,10,2025-06-30,3,53,10
2470,1226,185,2,50278,7541,0,85474,5,2026-03-14,3,70,10
2471,1893,91,2,225165,0,0,450330,5,2026-07-19,4,42,11
2472,1822,484,1,425632,0,25000,450632,8,2023-12-02,5,44,21
2473,168,330,1,1177247,58862,15000,1133385,9,2024-11-23,5,11,15
2474,2199,546,2,555602,55560,20000,1020084,10,2026-01-18,4,48,4
2475,416,232,4,1179215,0,25000,4741860,8,2023-02-21,2,8,8
2476,1141,83,1,225165,0,0,225165,5,2025-06-16,2,69,8
2477,868,179,2,582301,0,15000,1179602,7,2024-09-26,1,23,28
2478,1945,546,1,555602,0,15000,570602,3,2024-09-30,5,28,26
2479,666,494,4,1164592,0,0,4658368,10,2025-04-20,4,2,14
2480,1253,327,3,1177247,58862,20000,3375155,5,2024-05-10,4,32,29
2481,258,44,3,1029429,51471,15000,2948874,7,2024-01-01,7,72,18
2482,417,499,1,1184592,0,0,1184592,8,2025-05-07,5,73,1
2483,2347,78,2,846915,127037,25000,1464756,11,2023-01-07,4,65,25
2484,1626,457,1,362900,18145,0,344755,6,2024-07-25,4,16,18
2485,163,221,2,1179215,0,20000,2378430,3,2023-07-09,5,41,28
2486,1630,137,1,1397646,209646,0,1188000,1,2025-09-15,2,45,5
2487,2419,352,1,1177247,0,0,1177247,5,2025-07-18,5,36,25
2488,1411,437,3,1003839,100383,30000,2740368,6,2023-05-31,2,58,11
2489,2036,382,1,1033936,0,0,1033936,8,2023-11-17,2,41,3
2490,2328,184,3,80278,0,25000,265834,6,2026-01-12,5,25,12
2491,120,121,2,1427646,71382,30000,2742528,12,2025-07-30,3,4,19
2492,757,5,2,273478,0,10000,556956,5,2025-07-23,5,67,11
2493,792,145,1,1317879,65893,20000,1271986,7,2026-05-29,6,63,16
2494,1110,385,1,1073936,161090,15000,927846,3,2025-09-01,2,36,27
2495,1203,518,1,69707,6970,30000,92737,10,2023-08-28,7,66,5
2496,145,499,1,1184592,59229,30000,1155363,7,2026-02-01,6,45,26
2497,1388,450,2,983839,49191,15000,1884296,12,2025-12-20,3,75,6
2498,1135,141,1,1287879,0,15000,1302879,11,2024-01-03,3,17,22
2499,2292,372,1,1069326,53466,10000,1025860,9,2026-08-29,2,63,7
2500,1337,111,1,1138263,113826,20000,1044437,4,2024-03-01,4,34,8
2501,279,281,1,212494,21249,30000,221245,5,2026-07-08,4,57,9
2502,807,457,2,362900,0,0,725800,9,2025-04-14,2,69,20
2503,734,510,1,1184592,59229,0,1125363,11,2025-06-17,5,70,11
2504,2138,392,1,1063936,53196,30000,1040740,1,2025-11-01,6,43,2
2505,1329,482,2,465632,23281,20000,904702,2,2023-03-04,2,52,18
2506,1073,417,1,1085563,54278,15000,1046285,6,2024-03-04,5,30,8
2507,544,66,1,866915,0,30000,896915,12,2023-06-25,5,67,7
2508,2056,496,2,1164592,116459,30000,2126266,6,2023-09-14,4,14,21
2509,1039,448,3,1023839,0,0,3071517,12,2026-08-01,4,45,28
2510,971,425,1,1148346,0,30000,1178346,12,2026-03-06,3,22,7
2511,1588,316,1,175454,0,15000,190454,6,2024-01-12,8,43,10
2512,2463,370,2,1069326,53466,10000,2041720,2,2023-11-12,6,49,1
2513,977,143,1,1317879,0,10000,1327879,8,2026-01-17,5,16,23
2514,878,83,2,225165,0,10000,460330,5,2023-06-19,1,77,15
2515,211,33,2,761327,114199,15000,1309256,11,2025-11-28,3,41,4
2516,1475,458,2,392900,0,15000,800800,4,2024-11-12,4,20,26
2517,740,235,4,1189215,0,10000,4766860,11,2026-02-21,2,9,12
2518,988,426,1,1118346,55917,25000,1087429,6,2026-01-30,4,76,6
2519,41,537,1,575602,28780,10000,556822,8,2025-11-16,2,41,6
2520,1118,343,1,1157247,115724,0,1041523,4,2025-11-11,6,60,19
2521,589,266,4,237829,11891,25000,928752,6,2023-04-20,4,73,7
2522,120,63,1,876915,0,25000,901915,9,2026-01-14,3,26,19
2523,1707,151,4,1307879,130787,15000,4723368,6,2023-04-22,3,65,12
2524,2320,512,1,1184592,0,15000,1199592,7,2025-12-25,5,32,23
2525,583,543,2,575602,0,30000,1181204,10,2023-06-18,6,23,7
2526,1253,252,2,217829,0,25000,460658,11,2025-07-28,4,11,29
2527,567,39,1,791327,0,15000,806327,3,2023-10-21,4,65,13
2528,321,216,1,995325,49766,0,945559,2,2024-12-25,3,50,12
2529,677,236,1,1199215,0,25000,1224215,8,2024-11-10,5,64,27
2530,1523,80,2,846915,0,10000,1703830,12,2025-09-02,2,56,9
2531,1949,248,1,237829,23782,25000,239047,4,2023-02-24,5,21,3
2532,1916,263,4,217829,10891,20000,847752,11,2025-05-22,3,29,6
2533,254,214,1,1035325,0,25000,1060325,6,2023-06-08,6,33,1
2534,1830,446,5,993839,49691,10000,4730740,6,2024-05-12,1,71,1
2535,2204,179,1,582301,58230,30000,554071,6,2024-12-03,3,54,28
2536,609,142,1,1317879,0,10000,1327879,2,2026-01-22,4,20,25
2537,1498,514,2,49707,0,30000,129414,12,2024-12-29,4,27,29
2538,1955,123,1,1427646,0,15000,1442646,11,2023-02-12,4,53,9
2539,240,469,1,392900,0,15000,407900,12,2025-07-11,3,44,11
2540,1921,334,2,1167247,116724,0,2101046,2,2024-09-07,2,48,13
2541,2157,499,1,1184592,236918,0,947674,3,2025-04-30,2,50,9
2542,1300,440,4,1013839,0,20000,4075356,6,2024-08-28,4,66,15
2543,408,13,3,293478,0,10000,890434,9,2024-03-13,5,45,23
2544,1951,139,1,1397646,0,30000,1427646,6,2025-10-28,5,5,22
2545,2011,73,2,876915,87691,15000,1593448,12,2024-01-19,2,1,1
2546,964,450,3,983839,0,20000,2971517,7,2023-12-21,2,40,9
2547,2022,43,1,1019429,0,25000,1044429,1,2026-03-11,5,15,14
2548,1658,274,1,192494,0,15000,207494,4,2026-02-27,3,75,16
2549,110,177,1,552301,0,0,552301,9,2024-11-13,5,61,13
2550,181,5,1,273478,0,10000,283478,1,2023-01-11,2,46,23
2551,538,171,1,552301,0,25000,577301,7,2024-04-27,5,7,18
2552,2340,542,1,595602,59560,20000,556042,8,2025-12-19,1,15,10
2553,378,293,1,192494,28874,10000,173620,8,2023-02-01,3,46,3
2554,409,125,4,1397646,0,25000,5615584,7,2026-03-03,1,54,7
2555,239,413,2,1243713,62185,20000,2383056,1,2024-10-25,5,24,2
2556,807,125,1,1397646,0,15000,1412646,12,2025-08-10,1,40,20
2557,64,404,3,1053936,0,10000,3171808,1,2024-11-27,5,45,14
2558,1128,91,2,225165,22516,25000,430298,11,2023-11-13,5,41,19
2559,1228,391,2,1063936,53196,20000,2041480,11,2025-06-02,3,33,20
2560,492,285,1,212494,0,0,212494,1,2025-04-23,1,15,20
2561,1817,270,1,192494,0,20000,212494,1,2024-03-09,5,61,6
2562,2080,183,1,60278,0,10000,70278,12,2024-05-07,3,70,4
2563,915,493,1,1174592,0,30000,1204592,4,2024-04-01,5,31,16
2564,1350,46,1,1009429,50471,0,958958,7,2024-07-04,4,48,27
2565,2208,432,5,768998,38449,0,3652745,11,2025-08-03,1,7,19
2566,78,360,2,1079326,0,25000,2183652,3,2023-03-15,5,35,16
2567,2492,245,2,247829,0,15000,510658,10,2025-10-20,4,11,23
2568,230,132,1,1417646,141764,10000,1285882,6,2024-08-07,1,45,27
2569,1438,539,1,585602,0,25000,610602,8,2026-07-21,4,44,23
2570,1346,101,4,1148263,0,0,4593052,4,2025-08-01,4,71,6
2571,789,503,1,1204592,0,15000,1219592,9,2023-10-06,3,41,14
2572,432,203,2,1015325,0,10000,2040650,12,2023-02-03,4,39,23
2573,2250,317,1,165454,0,10000,175454,12,2023-08-12,7,36,27
2574,1858,48,1,1029429,51471,10000,987958,8,2024-10-23,2,5,24
2575,194,433,1,1023839,102383,0,921456,12,2023-05-17,3,73,26
2576,340,189,1,90278,0,0,90278,9,2025-09-23,4,20,29
2577,676,493,1,1174592,58729,30000,1145863,12,2025-03-05,4,1,12
2578,91,308,1,145454,7272,25000,163182,1,2025-06-08,5,47,6
2579,1651,103,1,1138263,0,25000,1163263,2,2025-02-25,4,3,15
2580,1283,515,1,79707,0,15000,94707,4,2025-09-11,4,3,8
2581,2020,330,1,1177247,0,30000,1207247,2,2026-04-13,3,34,9
2582,552,514,2,49707,4970,25000,114474,11,2026-03-30,1,52,25
2583,1946,328,2,1147247,172087,20000,1970320,6,2023-09-03,2,36,10
2584,1565,287,2,222494,0,10000,454988,10,2026-04-26,1,74,27
2585,1386,352,2,1177247,0,0,2354494,6,2023-11-10,1,69,5
2586,2261,472,1,372900,0,15000,387900,10,2023-05-01,5,13,5
2587,2077,531,1,59707,0,15000,74707,9,2023-03-22,8,31,16
2588,2491,191,1,60278,0,20000,80278,8,2023-06-24,5,65,19
2589,1182,49,1,1009429,0,10000,1019429,9,2024-03-05,6,11,27
2590,365,396,2,1043936,0,20000,2107872,2,2026-02-14,4,16,23
2591,926,292,1,232494,0,20000,252494,7,2023-01-14,5,9,24
2592,1274,328,1,1147247,0,0,1147247,10,2025-10-17,4,9,5
2593,1115,542,1,595602,0,0,595602,2,2025-10-25,5,30,1
2594,242,173,2,572301,0,25000,1169602,5,2024-05-04,4,2,28
2595,384,254,3,247829,49565,25000,619792,6,2023-06-13,2,72,16
2596,2377,154,1,1307879,130787,10000,1187092,4,2023-06-09,3,58,1
2597,1184,331,1,1157247,57862,20000,1119385,2,2025-05-11,4,48,20
2598,2234,201,1,1025325,102532,15000,937793,8,2026-07-25,4,40,27
2599,183,107,1,1138263,113826,30000,1054437,2,2025-09-25,8,24,10
2600,62,524,3,69707,0,25000,234121,12,2026-06-01,5,49,12
2601,1729,125,2,1397646,69882,25000,2680528,3,2024-12-12,5,49,19
2602,1686,122,1,1427646,0,30000,1457646,8,2025-04-05,5,58,23
2603,2058,435,2,1023839,51191,15000,1960296,5,2023-02-24,4,69,19
2604,1521,461,1,392900,19645,25000,398255,8,2025-05-18,6,63,12
2605,1976,220,2,1035325,0,0,2070650,6,2025-06-07,6,5,3
2606,2149,137,1,1397646,0,20000,1417646,4,2025-04-22,2,73,8
2607,1143,479,3,435632,0,30000,1336896,7,2024-05-04,5,64,13
2608,2049,415,3,1243713,124371,0,3358026,11,2026-02-25,3,70,18
2609,1072,413,1,1243713,62185,10000,1191528,8,2025-01-23,1,27,3
2610,274,255,1,237829,11891,25000,250938,11,2023-10-05,5,72,7
2611,686,521,2,89707,0,10000,189414,11,2026-04-10,8,21,22
2612,1420,342,3,1177247,117724,20000,3198569,4,2026-04-20,4,8,28
2613,2141,551,1,555602,0,20000,575602,10,2025-11-14,4,9,19
2614,42,428,1,1138346,0,15000,1153346,4,2026-05-16,5,40,19
2615,323,504,1,1194592,119459,0,1075133,5,2024-08-24,4,70,10
2616,1999,128,1,1427646,142764,10000,1294882,9,2025-03-24,3,41,13
2617,1545,246,1,207829,10391,15000,212438,12,2026-04-14,5,7,13
2618,1027,107,1,1138263,0,30000,1168263,12,2026-06-17,4,51,10
2619,732,273,1,202494,10124,10000,202370,8,2025-07-21,4,8,5
2620,1011,147,3,1297879,0,20000,3913637,1,2023-06-20,3,9,5
2621,314,524,1,69707,3485,0,66222,6,2026-06-23,1,74,20
2622,651,47,1,1029429,0,25000,1054429,9,2026-05-10,5,3,13
2623,707,81,1,205165,20516,0,184649,4,2023-11-03,3,40,21
2624,447,93,1,195165,9758,0,185407,8,2025-02-27,6,33,25
2625,1143,418,3,1105563,55278,15000,3165855,2,2023-06-30,3,24,13
2626,846,349,1,1177247,0,20000,1197247,5,2024-05-21,5,12,16
2627,1683,416,1,1263713,0,20000,1283713,9,2024-12-15,2,53,13
2628,2085,410,1,1182030,0,20000,1202030,5,2024-09-22,6,27,19
2629,735,325,3,1147247,0,0,3441741,2,2024-10-28,8,53,28
2630,947,408,1,1063936,0,20000,1083936,10,2025-01-19,4,55,4
2631,1966,498,2,1164592,0,10000,2339184,5,2026-07-04,3,44,29
2632,1123,283,2,222494,22249,15000,415490,2,2023-11-03,5,41,10
2633,1418,26,2,791327,0,10000,1592654,12,2024-03-18,7,10,14
2634,1136,41,4,1009429,50471,10000,3845832,10,2025-12-02,4,33,21
2635,1655,373,1,1079326,0,10000,1089326,2,2026-07-28,6,7,20
2636,1226,107,3,1138263,113826,15000,3088311,4,2023-03-12,7,67,10
2637,1934,27,2,761327,0,25000,1547654,11,2024-06-27,5,3,25
2638,200,98,5,195165,0,10000,985825,12,2025-01-12,4,20,3
2639,1602,131,1,1407646,0,10000,1417646,7,2024-05-14,5,47,1
2640,491,114,5,1138263,170739,10000,4847620,10,2025-09-29,5,14,14
2641,2093,217,1,995325,0,20000,1015325,4,2023-10-14,2,69,5
2642,2099,217,4,995325,0,15000,3996300,7,2023-08-19,3,64,14
2643,366,506,1,1194592,0,30000,1224592,7,2026-03-14,5,2,19
2644,350,98,1,195165,0,10000,205165,12,2025-10-03,2,42,10
2645,504,255,2,237829,11891,10000,461876,6,2026-03-03,1,32,19
2646,1769,172,2,562301,28115,30000,1098372,5,2024-12-22,2,46,21
2647,91,280,2,232494,0,25000,489988,5,2026-07-21,3,58,6
2648,369,440,2,1013839,152075,30000,1753528,3,2025-10-13,4,10,5
2649,527,298,1,165454,24818,10000,150636,2,2026-01-03,5,52,16
2650,1538,134,2,1417646,0,10000,2845292,11,2024-02-03,4,37,4
2651,1799,237,1,1169215,0,10000,1179215,3,2026-08-11,6,33,15
2652,1773,205,1,1025325,0,20000,1045325,2,2023-11-22,4,21,19
2653,1030,107,1,1138263,0,25000,1163263,9,2024-11-28,5,36,25
2654,1423,8,1,303478,30347,15000,288131,8,2025-09-03,4,55,11
2655,880,280,1,232494,0,15000,247494,5,2024-10-01,4,5,9
2656,1318,187,3,60278,0,10000,190834,11,2025-03-02,4,17,12
2657,1225,276,2,222494,0,15000,459988,2,2024-07-03,5,74,14
2658,1512,327,4,1177247,176587,30000,4032640,8,2026-04-17,4,62,15
2659,1081,506,1,1194592,0,30000,1224592,8,2024-10-13,3,4,4
2660,1735,183,1,60278,0,0,60278,3,2025-05-26,5,24,8
2661,1232,200,2,60278,3013,20000,134530,5,2023-02-23,8,37,4
2662,1950,169,1,552301,0,25000,577301,7,2026-01-27,7,15,28
2663,705,532,4,59707,0,0,238828,7,2024-12-14,3,71,20
2664,211,49,2,1009429,0,30000,2048858,9,2023-10-01,4,1,4
2665,2055,527,4,89707,0,0,358828,3,2026-05-01,4,46,26
2666,472,5,2,273478,0,10000,556956,6,2023-12-29,2,34,2
2667,2314,84,1,235165,0,20000,255165,10,2025-10-02,5,17,24
